Time,PlayerX,PlayerY,HazardX,HazardY,GameState
2024-11-09 14:57:12.249,0,0,0,0,0
2024-11-09 14:57:12.252,-2.526316,-2.348936,0,0,0
2024-11-09 14:57:12.260,-2.526316,-2.348936,0,0,0
2024-11-09 14:57:12.261,-2.526316,-2.348936,0,0,0
2024-11-09 14:57:12.262,-2.526316,-2.348936,0,0,0
2024-11-09 14:57:12.263,-2.526316,-2.348936,0,0,0
2024-11-09 14:57:12.263,-2.526316,-2.348936,0,0,0
2024-11-09 14:57:12.265,-2.526316,-2.348936,0,0,0
2024-11-09 14:57:12.266,-2.526316,-2.348936,0,0,0
2024-11-09 14:57:12.269,-2.526316,-2.348936,0,0,3
2024-11-09 14:57:12.270,-2.526316,-2.348936,0,0,1
2024-11-09 14:57:12.303,0,0,0,0.04999995,3
2024-11-09 14:57:12.304,0,0,0,0.04999995,1
2024-11-09 14:57:12.314,-0.3414636,-0.486407,0,0.04999995,0
2024-11-09 14:57:12.317,-0.3414636,-0.486407,0,0.04999995,3
2024-11-09 14:57:12.318,-0.3414636,-0.486407,0,0.04999995,1
2024-11-09 14:57:12.327,0,0,0,0.4499999,3
2024-11-09 14:57:12.328,0,0,0,0.4499999,1
2024-11-09 14:57:12.335,0,0,0,0.4499999,3
2024-11-09 14:57:12.337,0,0,0,0.4499999,1
2024-11-09 14:57:12.343,0,0,0,0.4499999,3
2024-11-09 14:57:12.345,0,0,0,0.4499999,1
2024-11-09 14:57:12.351,-0.3414636,-0.486407,0,0.4499999,0
2024-11-09 14:57:12.354,-0.3414636,-0.486407,0,0.4499999,3
2024-11-09 14:57:12.355,-0.3414636,-0.486407,0,0.4499999,1
2024-11-09 14:57:12.361,0,0,0,0.8499999,3
2024-11-09 14:57:12.362,0,0,0,0.8499999,1
2024-11-09 14:57:12.370,0,0,0,0.8499999,3
2024-11-09 14:57:12.371,0,0,0,0.8499999,1
2024-11-09 14:57:12.378,0,0,0,0.8499999,3
2024-11-09 14:57:12.380,0,0,0,0.8499999,1
2024-11-09 14:57:12.388,0,0,0,0.8499999,3
2024-11-09 14:57:12.390,0,0,0,0.8499999,1
2024-11-09 14:57:12.396,0,0,0,0.8499999,3
2024-11-09 14:57:12.398,0,0,0,0.8499999,1
2024-11-09 14:57:12.404,-0.3414636,-0.486407,0,0.8499999,0
2024-11-09 14:57:12.407,-0.3414636,-0.486407,0,0.8499999,3
2024-11-09 14:57:12.408,-0.3414636,-0.486407,0,0.8499999,1
2024-11-09 14:57:12.415,0,0,0,1.25,3
2024-11-09 14:57:12.417,0,0,0,1.25,1
2024-11-09 14:57:12.423,0,0,0,1.25,3
2024-11-09 14:57:12.424,0,0,0,1.25,1
2024-11-09 14:57:12.431,0,0,0,1.25,3
2024-11-09 14:57:12.432,0,0,0,1.25,1
2024-11-09 14:57:12.438,0,0,0,1.25,3
2024-11-09 14:57:12.441,0,0,0,1.25,1
2024-11-09 14:57:12.448,0,0,0,1.25,3
2024-11-09 14:57:12.449,0,0,0,1.25,1
2024-11-09 14:57:12.455,-0.3414636,-0.486407,0,1.25,0
2024-11-09 14:57:12.458,-0.3414636,-0.486407,0,1.25,3
2024-11-09 14:57:12.458,-0.3414636,-0.486407,0,1.25,1
2024-11-09 14:57:12.466,0,0,0,1.65,3
2024-11-09 14:57:12.468,0,0,0,1.65,1
2024-11-09 14:57:12.475,0,0,0,1.65,3
2024-11-09 14:57:12.477,0,0,0,1.65,1
2024-11-09 14:57:12.484,0,0,0,1.65,3
2024-11-09 14:57:12.485,0,0,0,1.65,1
2024-11-09 14:57:12.492,0,0,0,1.65,3
2024-11-09 14:57:12.493,0,0,0,1.65,1
2024-11-09 14:57:12.499,-0.3414636,-0.486407,0,1.65,0
2024-11-09 14:57:12.502,-0.3414636,-0.486407,0,1.65,3
2024-11-09 14:57:12.504,-0.3414636,-0.486407,0,1.65,1
2024-11-09 14:57:12.511,0,0,0,2.05,3
2024-11-09 14:57:12.512,0,0,0,2.05,1
2024-11-09 14:57:12.518,0,0,0,2.05,3
2024-11-09 14:57:12.520,0,0,0,2.05,1
2024-11-09 14:57:12.526,0,0,0,2.05,3
2024-11-09 14:57:12.527,0,0,0,2.05,1
2024-11-09 14:57:12.535,0,0,0,2.05,3
2024-11-09 14:57:12.536,0,0,0,2.05,1
2024-11-09 14:57:12.541,0,0,0,2.05,3
2024-11-09 14:57:12.543,0,0,0,2.05,1
2024-11-09 14:57:12.549,-0.341467,-0.4863876,0,2.05,0
2024-11-09 14:57:12.551,-0.341467,-0.4863876,0,2.05,3
2024-11-09 14:57:12.552,-0.341467,-0.4863876,0,2.05,1
2024-11-09 14:57:12.559,0,0,0,2.45,3
2024-11-09 14:57:12.560,0,0,0,2.45,1
2024-11-09 14:57:12.567,0,0,0,2.45,3
2024-11-09 14:57:12.568,0,0,0,2.45,1
2024-11-09 14:57:12.573,0,0,0,2.45,3
2024-11-09 14:57:12.574,0,0,0,2.45,1
2024-11-09 14:57:12.580,0,0,0,2.45,3
2024-11-09 14:57:12.583,0,0,0,2.45,1
2024-11-09 14:57:12.589,0,0,0,2.45,3
2024-11-09 14:57:12.590,0,0,0,2.45,1
2024-11-09 14:57:12.596,0,0,0,2.45,3
2024-11-09 14:57:12.597,0,0,0,2.45,1
