Time,PlayerX,PlayerY,HazardX,HazardY,GameState
2025-01-31 15:55:59.864,0,0,0,0,0
2025-01-31 15:55:59.867,0,0,0,0,3
2025-01-31 15:55:59.867,0,0,0,0,1
2025-01-31 15:55:59.889,0,0,7.28,-7.84,3
2025-01-31 15:55:59.889,0,0,7.28,-7.84,1
2025-01-31 15:55:59.899,0,0,7.28,-7.84,3
2025-01-31 15:55:59.899,0,0,7.28,-7.84,1
2025-01-31 15:55:59.906,0,0,7.28,-7.84,0
2025-01-31 15:55:59.911,0,0,7.28,-7.84,3
2025-01-31 15:55:59.913,0,0,7.28,-7.84,1
2025-01-31 15:55:59.916,0,0,0,-2.75,3
2025-01-31 15:55:59.918,0,0,0,-2.75,1
2025-01-31 15:55:59.923,0,0,0,-2.75,3
2025-01-31 15:55:59.923,0,0,0,-2.75,1
2025-01-31 15:55:59.929,0,0,0,-2.75,3
2025-01-31 15:55:59.929,0,0,0,-2.75,1
2025-01-31 15:55:59.934,0,0,0,-2.75,3
2025-01-31 15:55:59.936,0,0,0,-2.75,1
2025-01-31 15:55:59.941,0,0,0,-2.75,0
2025-01-31 15:55:59.943,0,0,0,-2.75,3
2025-01-31 15:55:59.945,0,0,0,-2.75,1
2025-01-31 15:55:59.948,0,0,0,-2.35,3
2025-01-31 15:55:59.949,0,0,0,-2.35,1
2025-01-31 15:55:59.954,0,0,0,-2.35,3
2025-01-31 15:55:59.955,0,0,0,-2.35,1
2025-01-31 15:55:59.961,0,0,0,-2.35,3
2025-01-31 15:55:59.962,0,0,0,-2.35,1
2025-01-31 15:55:59.968,0,0,0,-2.35,3
2025-01-31 15:55:59.969,0,0,0,-2.35,1
2025-01-31 15:55:59.975,0,0,0,-2.35,3
2025-01-31 15:55:59.976,0,0,0,-2.35,1
2025-01-31 15:55:59.981,0,0,0,-2.35,0
2025-01-31 15:55:59.983,0,0,0,-2.35,3
2025-01-31 15:55:59.985,0,0,0,-2.35,1
2025-01-31 15:55:59.990,0,0,0,-1.95,3
2025-01-31 15:55:59.991,0,0,0,-1.95,1
2025-01-31 15:55:59.995,0,0,0,-1.95,3
2025-01-31 15:55:59.996,0,0,0,-1.95,1
2025-01-31 15:56:00.002,0,0,0,-1.95,3
2025-01-31 15:56:00.003,0,0,0,-1.95,1
2025-01-31 15:56:00.010,0,0,0,-1.95,3
2025-01-31 15:56:00.011,0,0,0,-1.95,1
2025-01-31 15:56:00.017,0,0,0,-1.95,3
