Time,PlayerX,PlayerY,HazardX,HazardY,GameState
2025-01-31 14:18:31.726,0,0,0,0,0
2025-01-31 14:18:31.740,0,0,0,0,0
2025-01-31 14:18:31.746,0,0,0,0,0
2025-01-31 14:18:31.747,0,0,0,0,0
2025-01-31 14:18:31.748,0,0,0,0,0
2025-01-31 14:18:31.751,0,0,0,0,3
2025-01-31 14:18:31.752,0,0,0,0,1
2025-01-31 14:18:31.782,0,0,3.653841,9.899977,3
2025-01-31 14:18:31.783,0,0,3.653841,9.899977,1
2025-01-31 14:18:31.799,0,0,3.653841,9.899977,3
2025-01-31 14:18:31.799,0,0,3.653841,9.899977,1
2025-01-31 14:18:31.829,0,0,3.653841,9.899977,0
2025-01-31 14:18:31.831,0,0,3.653841,9.899977,3
2025-01-31 14:18:31.831,0,0,3.653841,9.899977,1
2025-01-31 14:18:31.841,0,0,3.653841,9.899977,3
2025-01-31 14:18:31.842,0,0,3.653841,9.899977,1
2025-01-31 14:18:31.852,0,0,3.653841,9.899977,3
2025-01-31 14:18:31.853,0,0,3.653841,9.899977,1
2025-01-31 14:18:31.867,0,0,3.653841,9.899977,3
2025-01-31 14:18:31.869,0,0,3.653841,9.899977,1
2025-01-31 14:18:31.881,0,0,3.653841,9.899977,0
2025-01-31 14:18:31.883,0,0,3.653841,9.899977,3
2025-01-31 14:18:31.883,0,0,3.653841,9.899977,1
2025-01-31 14:18:31.893,0,0,3.653841,9.899977,3
2025-01-31 14:18:31.895,0,0,3.653841,9.899977,1
2025-01-31 14:18:31.904,0,0,3.653841,9.899977,3
2025-01-31 14:18:31.905,0,0,3.653841,9.899977,1
2025-01-31 14:18:31.916,0,0,3.653841,9.899977,3
2025-01-31 14:18:31.916,0,0,3.653841,9.899977,1
2025-01-31 14:18:31.928,0,0,3.653841,9.899977,0
2025-01-31 14:18:31.930,0,0,3.653841,9.899977,3
2025-01-31 14:18:31.930,0,0,3.653841,9.899977,1
2025-01-31 14:18:31.942,0,0,3.653841,9.899977,3
2025-01-31 14:18:31.943,0,0,3.653841,9.899977,1
2025-01-31 14:18:31.955,0,0,3.653841,9.899977,3
2025-01-31 14:18:31.956,0,0,3.653841,9.899977,1
2025-01-31 14:18:31.970,0,0,3.653841,9.899977,3
2025-01-31 14:18:31.970,0,0,3.653841,9.899977,1
2025-01-31 14:18:31.983,0,0,3.653841,9.899977,0
2025-01-31 14:18:31.985,0,0,3.653841,9.899977,3
2025-01-31 14:18:31.986,0,0,3.653841,9.899977,1
2025-01-31 14:18:32.002,0,0,3.653841,9.899977,3
2025-01-31 14:18:32.003,0,0,3.653841,9.899977,1
2025-01-31 14:18:32.015,0,0,3.653841,9.899977,3
2025-01-31 14:18:32.016,0,0,3.653841,9.899977,1
2025-01-31 14:18:32.027,0,0,3.653841,9.899977,0
2025-01-31 14:18:32.029,0,0,3.653841,9.899977,3
2025-01-31 14:18:32.030,0,0,3.653841,9.899977,1
2025-01-31 14:18:32.042,0,0,3.653841,9.899977,3
2025-01-31 14:18:32.043,0,0,3.653841,9.899977,1
2025-01-31 14:18:32.054,0,0,3.653841,9.899977,3
2025-01-31 14:18:32.056,0,0,3.653841,9.899977,1
2025-01-31 14:18:32.067,0,0,3.653841,9.899977,3
2025-01-31 14:18:32.068,0,0,3.653841,9.899977,1
2025-01-31 14:18:32.079,0,0,3.653841,9.899977,0
2025-01-31 14:18:32.079,0,0,3.653841,9.899977,3
2025-01-31 14:18:32.081,0,0,3.653841,9.899977,1
2025-01-31 14:18:32.090,0,0,3.653841,9.899977,3
2025-01-31 14:18:32.091,0,0,3.653841,9.899977,1
2025-01-31 14:18:32.105,0,0,3.653841,9.899977,3
2025-01-31 14:18:32.105,0,0,3.653841,9.899977,1
2025-01-31 14:18:32.119,0,0,3.653841,9.899977,3
2025-01-31 14:18:32.120,0,0,3.653841,9.899977,1
2025-01-31 14:18:32.134,0,0,3.653841,9.899977,0
2025-01-31 14:18:32.135,0,0,3.653841,9.899977,3
2025-01-31 14:18:32.136,0,0,3.653841,9.899977,1
2025-01-31 14:18:32.147,0,0,3.653841,9.899977,3
2025-01-31 14:18:32.148,0,0,3.653841,9.899977,1
2025-01-31 14:18:32.160,0,0,3.653841,9.899977,3
2025-01-31 14:18:32.162,0,0,3.653841,9.899977,1
2025-01-31 14:18:32.174,0,0,3.653841,9.899977,3
2025-01-31 14:18:32.175,0,0,3.653841,9.899977,1
2025-01-31 14:18:32.195,0,0,3.653841,9.899977,0
2025-01-31 14:18:32.196,0,0,3.653841,9.899977,3
2025-01-31 14:18:32.197,0,0,3.653841,9.899977,1
2025-01-31 14:18:32.215,0,0,3.653841,9.899977,3
2025-01-31 14:18:32.216,0,0,3.653841,9.899977,1
2025-01-31 14:18:32.226,0,0,3.653841,9.899977,0
2025-01-31 14:18:32.227,0,0,3.653841,9.899977,3
2025-01-31 14:18:32.229,0,0,3.653841,9.899977,1
2025-01-31 14:18:32.241,0,0,3.653841,9.899977,3
2025-01-31 14:18:32.242,0,0,3.653841,9.899977,1
2025-01-31 14:18:32.255,0,0,3.653841,9.899977,3
2025-01-31 14:18:32.256,0,0,3.653841,9.899977,1
2025-01-31 14:18:32.266,0,0,3.653841,9.899977,3
2025-01-31 14:18:32.268,0,0,3.653841,9.899977,1
2025-01-31 14:18:32.282,0,0,3.653841,9.899977,0
2025-01-31 14:18:32.284,0,0,3.653841,9.899977,3
2025-01-31 14:18:32.285,0,0,3.653841,9.899977,1
2025-01-31 14:18:32.294,0,0,3.653841,9.899977,3
2025-01-31 14:18:32.295,0,0,3.653841,9.899977,1
2025-01-31 14:18:32.305,0,0,3.653841,9.899977,3
2025-01-31 14:18:32.306,0,0,3.653841,9.899977,1
