Time,PlayerX,PlayerY,HazardX,HazardY,GameState
2025-01-31 11:33:48.875,0,0,0,0,0
2025-01-31 11:33:48.876,0,0,0,0,3
2025-01-31 11:33:48.876,0,0,0,0,1
2025-01-31 11:33:48.896,0,0,7.28,-7.84,3
2025-01-31 11:33:48.896,0,0,7.28,-7.84,1
2025-01-31 11:33:48.906,0,0,7.28,-7.84,0
2025-01-31 11:33:48.911,0,0,7.28,-7.84,3
2025-01-31 11:33:48.911,0,0,7.28,-7.84,1
2025-01-31 11:33:48.916,0,0,0,-2.75,3
2025-01-31 11:33:48.917,0,0,0,-2.75,1
2025-01-31 11:33:48.921,0,0,0,-2.75,3
2025-01-31 11:33:48.923,0,0,0,-2.75,1
2025-01-31 11:33:48.928,0,0,0,-2.75,3
2025-01-31 11:33:48.929,0,0,0,-2.75,1
2025-01-31 11:33:48.934,0,0,0,-2.75,3
2025-01-31 11:33:48.936,0,0,0,-2.75,1
2025-01-31 11:33:48.942,0,0,0,-2.75,3
2025-01-31 11:33:48.943,0,0,0,-2.75,1
2025-01-31 11:33:48.947,0,0,0,-2.75,0
2025-01-31 11:33:48.949,0,0,0,-2.75,3
2025-01-31 11:33:48.950,0,0,0,-2.75,1
2025-01-31 11:33:48.954,0,0,0,-2.35,3
2025-01-31 11:33:48.955,0,0,0,-2.35,1
2025-01-31 11:33:48.960,0,0,0,-2.35,3
2025-01-31 11:33:48.962,0,0,0,-2.35,1
2025-01-31 11:33:48.966,0,0,0,-2.35,3
2025-01-31 11:33:48.967,0,0,0,-2.35,1
2025-01-31 11:33:48.972,0,0,0,-2.35,3
2025-01-31 11:33:48.972,0,0,0,-2.35,1
2025-01-31 11:33:48.977,0,0,0,-2.35,3
2025-01-31 11:33:48.978,0,0,0,-2.35,1
2025-01-31 11:33:48.983,0,0,0,-2.35,3
2025-01-31 11:33:48.984,0,0,0,-2.35,1
2025-01-31 11:33:48.989,0,0,0,-2.35,0
2025-01-31 11:33:48.990,0,0,0,-2.35,3
2025-01-31 11:33:48.992,0,0,0,-2.35,1
2025-01-31 11:33:48.997,0,0,0,-1.95,3
2025-01-31 11:33:48.998,0,0,0,-1.95,1
2025-01-31 11:33:49.002,0,0,0,-1.95,3
2025-01-31 11:33:49.003,0,0,0,-1.95,1
2025-01-31 11:33:49.008,0,0,0,-1.95,3
2025-01-31 11:33:49.009,0,0,0,-1.95,1
2025-01-31 11:33:49.014,0,0,0,-1.95,3
2025-01-31 11:33:49.015,0,0,0,-1.95,1
2025-01-31 11:33:49.022,0,0,0,-1.95,3
2025-01-31 11:33:49.022,0,0,0,-1.95,1
2025-01-31 11:33:49.027,0,0,0,-1.95,0
2025-01-31 11:33:49.029,0,0,0,-1.95,3
2025-01-31 11:33:49.030,0,0,0,-1.95,1
2025-01-31 11:33:49.034,0,0,0,-1.55,3
2025-01-31 11:33:49.035,0,0,0,-1.55,1
2025-01-31 11:33:49.041,0,0,0,-1.55,3
2025-01-31 11:33:49.042,0,0,0,-1.55,1
2025-01-31 11:33:49.047,0,0,0,-1.55,3
2025-01-31 11:33:49.048,0,0,0,-1.55,1
2025-01-31 11:33:49.054,0,0,0,-1.55,3
2025-01-31 11:33:49.055,0,0,0,-1.55,1
2025-01-31 11:33:49.063,0,0,0,-1.55,3
2025-01-31 11:33:49.064,0,0,0,-1.55,1
2025-01-31 11:33:49.070,0,0,0,-1.55,0
2025-01-31 11:33:49.072,0,0,0,-1.55,3
2025-01-31 11:33:49.073,0,0,0,-1.55,1
2025-01-31 11:33:49.078,0,0,0,-1.15,3
2025-01-31 11:33:49.079,0,0,0,-1.15,1
2025-01-31 11:33:49.083,0,0,0,-1.15,3
2025-01-31 11:33:49.084,0,0,0,-1.15,1
2025-01-31 11:33:49.088,0,0,0,-1.15,3
2025-01-31 11:33:49.089,0,0,0,-1.15,1
2025-01-31 11:33:49.094,0,0,0,-1.15,3
2025-01-31 11:33:49.095,0,0,0,-1.15,1
2025-01-31 11:33:49.100,0,0,0,-1.15,3
2025-01-31 11:33:49.100,0,0,0,-1.15,1
2025-01-31 11:33:49.109,0,0,0,-1.15,0
2025-01-31 11:33:49.111,0,0,0,-1.15,3
2025-01-31 11:33:49.112,0,0,0,-1.15,1
2025-01-31 11:33:49.115,0,0,0,-0.75,3
2025-01-31 11:33:49.117,0,0,0,-0.75,1
2025-01-31 11:33:49.121,0,0,0,-0.75,3
2025-01-31 11:33:49.122,0,0,0,-0.75,1
2025-01-31 11:33:49.126,0,0,0,-0.75,3
2025-01-31 11:33:49.127,0,0,0,-0.75,1
2025-01-31 11:33:49.133,0,0,0,-0.75,3
2025-01-31 11:33:49.134,0,0,0,-0.75,1
2025-01-31 11:33:49.139,0,0,0,-0.75,3
2025-01-31 11:33:49.140,0,0,0,-0.75,1
2025-01-31 11:33:49.144,0,0,0,-0.75,0
2025-01-31 11:33:49.145,0,0,0,-0.75,3
2025-01-31 11:33:49.147,0,0,0,-0.75,1
2025-01-31 11:33:49.152,0,0,0,-0.35,3
2025-01-31 11:33:49.153,0,0,0,-0.35,1
2025-01-31 11:33:49.158,0,0,0,-0.35,3
2025-01-31 11:33:49.159,0,0,0,-0.35,1
2025-01-31 11:33:49.162,0,0,0,-0.35,3
2025-01-31 11:33:49.163,0,0,0,-0.35,1
2025-01-31 11:33:49.168,0,0,0,-0.35,3
2025-01-31 11:33:49.169,0,0,0,-0.35,1
