Time,PlayerX,PlayerY,HazardX,HazardY,GameState
2025-01-31 10:41:14.720,0,0,0,0,0
2025-01-31 10:41:14.722,0,0,0,0,3
2025-01-31 10:41:14.723,0,0,0,0,1
2025-01-31 10:41:14.751,0,0,-12.27,-5.61,3
2025-01-31 10:41:14.751,0,0,-12.27,-5.61,1
2025-01-31 10:41:14.765,0,0,-12.27,-5.61,3
2025-01-31 10:41:14.767,0,0,-12.27,-5.61,1
2025-01-31 10:41:14.775,0,0,-12.27,-5.61,0
2025-01-31 10:41:14.780,0,0,-12.27,-5.61,3
2025-01-31 10:41:14.781,0,0,-12.27,-5.61,1
2025-01-31 10:41:14.785,0,0,0,-2.75,3
2025-01-31 10:41:14.786,0,0,0,-2.75,1
2025-01-31 10:41:14.791,0,0,0,-2.75,3
2025-01-31 10:41:14.792,0,0,0,-2.75,1
2025-01-31 10:41:14.796,0,0,0,-2.75,3
2025-01-31 10:41:14.797,0,0,0,-2.75,1
2025-01-31 10:41:14.801,0,0,0,-2.75,3
2025-01-31 10:41:14.803,0,0,0,-2.75,1
2025-01-31 10:41:14.808,0,0,0,-2.75,3
2025-01-31 10:41:14.809,0,0,0,-2.75,1
2025-01-31 10:41:14.812,0,0,0,-2.75,3
2025-01-31 10:41:14.813,0,0,0,-2.75,1
2025-01-31 10:41:14.818,0,0,0,-2.75,3
2025-01-31 10:41:14.819,0,0,0,-2.75,1
2025-01-31 10:41:14.825,0,0,0,-2.75,3
2025-01-31 10:41:14.826,0,0,0,-2.75,1
2025-01-31 10:41:14.832,0,0,0,-2.75,3
2025-01-31 10:41:14.833,0,0,0,-2.75,1
2025-01-31 10:41:14.837,0,0,0,-2.75,3
2025-01-31 10:41:14.838,0,0,0,-2.75,1
2025-01-31 10:41:14.842,0,0,0,-2.75,0
2025-01-31 10:41:14.845,0,0,0,-2.75,3
2025-01-31 10:41:14.846,0,0,0,-2.75,1
2025-01-31 10:41:14.849,0,0,0,-2.35,3
2025-01-31 10:41:14.851,0,0,0,-2.35,1
2025-01-31 10:41:14.855,0,0,0,-2.35,3
2025-01-31 10:41:14.855,0,0,0,-2.35,1
2025-01-31 10:41:14.860,0,0,0,-2.35,3
2025-01-31 10:41:14.861,0,0,0,-2.35,1
2025-01-31 10:41:14.866,0,0,0,-2.35,3
2025-01-31 10:41:14.867,0,0,0,-2.35,1
2025-01-31 10:41:14.871,0,0,0,-2.35,3
2025-01-31 10:41:14.873,0,0,0,-2.35,1
2025-01-31 10:41:14.878,0,0,0,-2.35,3
2025-01-31 10:41:14.880,0,0,0,-2.35,1
2025-01-31 10:41:14.886,0,0,0,-2.35,3
2025-01-31 10:41:14.887,0,0,0,-2.35,1
2025-01-31 10:41:14.893,0,0,0,-2.35,3
2025-01-31 10:41:14.895,0,0,0,-2.35,1
2025-01-31 10:41:14.900,0,0,0,-2.35,3
2025-01-31 10:41:14.901,0,0,0,-2.35,1
2025-01-31 10:41:14.907,0,0,0,-2.35,0
2025-01-31 10:41:14.909,0,0,0,-2.35,3
2025-01-31 10:41:14.910,0,0,0,-2.35,1
2025-01-31 10:41:14.916,0,0,0,-1.95,3
2025-01-31 10:41:14.917,0,0,0,-1.95,1
2025-01-31 10:41:14.924,0,0,0,-1.95,3
2025-01-31 10:41:14.925,0,0,0,-1.95,1
2025-01-31 10:41:14.931,0,0,0,-1.95,3
2025-01-31 10:41:14.932,0,0,0,-1.95,1
2025-01-31 10:41:14.938,0,0,0,-1.95,3
2025-01-31 10:41:14.939,0,0,0,-1.95,1
2025-01-31 10:41:14.945,0,0,0,-1.95,3
2025-01-31 10:41:14.947,0,0,0,-1.95,1
2025-01-31 10:41:14.951,0,0,0,-1.95,3
2025-01-31 10:41:14.952,0,0,0,-1.95,1
2025-01-31 10:41:14.969,0,0,0,-1.95,3
2025-01-31 10:41:14.969,0,0,0,-1.95,1
2025-01-31 10:41:14.975,0,0,0,-1.95,0
2025-01-31 10:41:14.977,0,0,0,-1.95,3
2025-01-31 10:41:14.977,0,0,0,-1.95,1
2025-01-31 10:41:14.981,0,0,0,-1.55,3
2025-01-31 10:41:14.982,0,0,0,-1.55,1
2025-01-31 10:41:14.988,0,0,0,-1.55,3
2025-01-31 10:41:14.990,0,0,0,-1.55,1
2025-01-31 10:41:14.996,0,0,0,-1.55,3
2025-01-31 10:41:14.998,0,0,0,-1.55,1
2025-01-31 10:41:15.001,0,0,0,-1.55,3
2025-01-31 10:41:15.002,0,0,0,-1.55,1
2025-01-31 10:41:15.006,0,0,0,-1.55,3
2025-01-31 10:41:15.007,0,0,0,-1.55,1
2025-01-31 10:41:15.012,0,0,0,-1.55,3
2025-01-31 10:41:15.013,0,0,0,-1.55,1
2025-01-31 10:41:15.019,0,0,0,-1.55,3
2025-01-31 10:41:15.019,0,0,0,-1.55,1
2025-01-31 10:41:15.025,0,0,0,-1.55,3
2025-01-31 10:41:15.026,0,0,0,-1.55,1
2025-01-31 10:41:15.031,0,0,0,-1.55,3
2025-01-31 10:41:15.032,0,0,0,-1.55,1
2025-01-31 10:41:15.037,0,0,0,-1.55,3
2025-01-31 10:41:15.038,0,0,0,-1.55,1
2025-01-31 10:41:15.042,0,0,0,-1.55,0
2025-01-31 10:41:15.044,0,0,0,-1.55,3
2025-01-31 10:41:15.045,0,0,0,-1.55,1
2025-01-31 10:41:15.050,0,0,0,-1.15,3
2025-01-31 10:41:15.051,0,0,0,-1.15,1
2025-01-31 10:41:15.055,0,0,0,-1.15,3
2025-01-31 10:41:15.057,0,0,0,-1.15,1
2025-01-31 10:41:15.064,0,0,0,-1.15,3
2025-01-31 10:41:15.065,0,0,0,-1.15,1
2025-01-31 10:41:15.070,0,0,0,-1.15,3
2025-01-31 10:41:15.072,0,0,0,-1.15,1
2025-01-31 10:41:15.076,0,0,0,-1.15,3
2025-01-31 10:41:15.078,0,0,0,-1.15,1
2025-01-31 10:41:15.082,0,0,0,-1.15,3
2025-01-31 10:41:15.083,0,0,0,-1.15,1
2025-01-31 10:41:15.088,0,0,0,-1.15,3
2025-01-31 10:41:15.090,0,0,0,-1.15,1
2025-01-31 10:41:15.094,0,0,0,-1.15,3
2025-01-31 10:41:15.094,0,0,0,-1.15,1
2025-01-31 10:41:15.099,0,0,0,-1.15,3
2025-01-31 10:41:15.100,0,0,0,-1.15,1
2025-01-31 10:41:15.105,0,0,0,-1.15,3
2025-01-31 10:41:15.106,0,0,0,-1.15,1
2025-01-31 10:41:15.111,0,0,0,-1.15,0
2025-01-31 10:41:15.113,0,0,0,-1.15,3
2025-01-31 10:41:15.114,0,0,0,-1.15,1
2025-01-31 10:41:15.118,0,0,0,-0.75,3
2025-01-31 10:41:15.119,0,0,0,-0.75,1
2025-01-31 10:41:15.124,0,0,0,-0.75,3
2025-01-31 10:41:15.125,0,0,0,-0.75,1
2025-01-31 10:41:15.130,0,0,0,-0.75,3
2025-01-31 10:41:15.131,0,0,0,-0.75,1
2025-01-31 10:41:15.135,0,0,0,-0.75,3
2025-01-31 10:41:15.135,0,0,0,-0.75,1
2025-01-31 10:41:15.141,0,0,0,-0.75,3
2025-01-31 10:41:15.142,0,0,0,-0.75,1
2025-01-31 10:41:15.146,0,0,0,-0.75,3
2025-01-31 10:41:15.147,0,0,0,-0.75,1
2025-01-31 10:41:15.152,0,0,0,-0.75,3
2025-01-31 10:41:15.153,0,0,0,-0.75,1
2025-01-31 10:41:15.169,0,0,0,-0.75,3
2025-01-31 10:41:15.170,0,0,0,-0.75,1
2025-01-31 10:41:15.176,0,0,0,-0.75,0
2025-01-31 10:41:15.179,0,0,0,-0.75,3
2025-01-31 10:41:15.180,0,0,0,-0.75,1
2025-01-31 10:41:15.186,0,0,0,-0.35,3
2025-01-31 10:41:15.187,0,0,0,-0.35,1
2025-01-31 10:41:15.194,0,0,0,-0.35,3
2025-01-31 10:41:15.194,0,0,0,-0.35,1
2025-01-31 10:41:15.201,0,0,0,-0.35,3
2025-01-31 10:41:15.202,0,0,0,-0.35,1
2025-01-31 10:41:15.209,0,0,0,-0.35,3
2025-01-31 10:41:15.210,0,0,0,-0.35,1
2025-01-31 10:41:15.215,0,0,0,-0.35,3
2025-01-31 10:41:15.215,0,0,0,-0.35,1
2025-01-31 10:41:15.220,0,0,0,-0.35,3
2025-01-31 10:41:15.221,0,0,0,-0.35,1
2025-01-31 10:41:15.226,0,0,0,-0.35,3
2025-01-31 10:41:15.227,0,0,0,-0.35,1
2025-01-31 10:41:15.232,0,0,0,-0.35,3
2025-01-31 10:41:15.233,0,0,0,-0.35,1
2025-01-31 10:41:15.237,0,0,0,-0.35,3
2025-01-31 10:41:15.238,0,0,0,-0.35,1
2025-01-31 10:41:15.242,0,0,0,-0.35,0
2025-01-31 10:41:15.244,0,0,0,-0.35,3
2025-01-31 10:41:15.245,0,0,0,-0.35,1
2025-01-31 10:41:15.249,0,0,0,0.04999995,3
2025-01-31 10:41:15.250,0,0,0,0.04999995,1
2025-01-31 10:41:15.255,0,0,0,0.04999995,3
2025-01-31 10:41:15.256,0,0,0,0.04999995,1
2025-01-31 10:41:15.260,0,0,0,0.04999995,3
2025-01-31 10:41:15.261,0,0,0,0.04999995,1
2025-01-31 10:41:15.266,0,0,0,0.04999995,3
2025-01-31 10:41:15.267,0,0,0,0.04999995,1
2025-01-31 10:41:15.272,0,0,0,0.04999995,3
2025-01-31 10:41:15.273,0,0,0,0.04999995,1
2025-01-31 10:41:15.278,0,0,0,0.04999995,3
2025-01-31 10:41:15.280,0,0,0,0.04999995,1
2025-01-31 10:41:15.286,0,0,0,0.04999995,3
2025-01-31 10:41:15.287,0,0,0,0.04999995,1
2025-01-31 10:41:15.293,0,0,0,0.04999995,3
2025-01-31 10:41:15.294,0,0,0,0.04999995,1
2025-01-31 10:41:15.300,0,0,0,0.04999995,3
2025-01-31 10:41:15.301,0,0,0,0.04999995,1
2025-01-31 10:41:15.307,0,0,0,0.04999995,0
2025-01-31 10:41:15.310,0,0,0,0.04999995,3
2025-01-31 10:41:15.311,0,0,0,0.04999995,1
2025-01-31 10:41:15.315,0,0,0,0.4499999,3
2025-01-31 10:41:15.316,0,0,0,0.4499999,1
2025-01-31 10:41:15.321,0,0,0,0.4499999,3
2025-01-31 10:41:15.322,0,0,0,0.4499999,1
2025-01-31 10:41:15.327,0,0,0,0.4499999,3
2025-01-31 10:41:15.328,0,0,0,0.4499999,1
2025-01-31 10:41:15.333,0,0,0,0.4499999,3
2025-01-31 10:41:15.334,0,0,0,0.4499999,1
2025-01-31 10:41:15.337,0,0,0,0.4499999,3
2025-01-31 10:41:15.339,0,0,0,0.4499999,1
2025-01-31 10:41:15.343,0,0,0,0.4499999,3
