Time,Encoder1,Encoder2
07-02-2025 10:14:32.744,16.22366,34.75136
07-02-2025 10:14:32.768,16.22366,34.75136
07-02-2025 10:14:32.776,16.22366,34.75136
07-02-2025 10:14:32.785,16.22366,34.75136
07-02-2025 10:14:32.792,16.22366,34.75136
07-02-2025 10:14:32.797,16.22366,34.75136
07-02-2025 10:14:32.802,16.22366,34.75136
07-02-2025 10:14:32.806,16.22366,34.75136
07-02-2025 10:14:32.812,16.22366,34.75136
07-02-2025 10:14:32.817,16.22366,34.75136
07-02-2025 10:14:32.822,16.22366,34.75136
07-02-2025 10:14:32.829,16.22366,34.75136
07-02-2025 10:14:32.834,16.22366,34.75136
07-02-2025 10:14:32.838,16.22366,34.75136
07-02-2025 10:14:32.844,16.22366,34.75136
07-02-2025 10:14:32.850,16.22366,34.75136
07-02-2025 10:14:32.857,16.22366,34.75136
07-02-2025 10:14:32.862,16.22366,34.75136
07-02-2025 10:14:32.867,16.22366,34.75136
07-02-2025 10:14:32.873,16.22366,34.75136
07-02-2025 10:14:32.878,16.22366,34.75136
07-02-2025 10:14:32.882,16.22366,34.75136
07-02-2025 10:14:32.887,16.22366,34.75136
07-02-2025 10:14:32.893,16.22366,34.75136
07-02-2025 10:14:32.897,16.22366,34.75136
07-02-2025 10:14:32.904,16.22366,34.75136
07-02-2025 10:14:32.910,16.22366,34.75136
07-02-2025 10:14:32.915,16.22366,34.75136
07-02-2025 10:14:32.920,16.22366,34.75136
07-02-2025 10:14:32.925,16.22366,34.75136
07-02-2025 10:14:32.930,16.22366,34.75136
07-02-2025 10:14:32.936,16.22366,34.75136
07-02-2025 10:14:32.940,16.22366,34.75136
07-02-2025 10:14:32.946,16.22366,34.75136
07-02-2025 10:14:32.952,16.22366,34.75136
07-02-2025 10:14:32.957,16.22366,34.75136
07-02-2025 10:14:32.962,16.22366,34.75136
07-02-2025 10:14:32.967,16.22366,34.75136
07-02-2025 10:14:32.973,16.22366,34.75136
07-02-2025 10:14:32.978,16.22366,34.75136
07-02-2025 10:14:32.984,16.22366,34.75136
07-02-2025 10:14:32.990,16.22366,34.75136
07-02-2025 10:14:32.997,16.22366,34.75136
07-02-2025 10:14:33.002,16.22366,34.75136
07-02-2025 10:14:33.007,16.22366,34.75136
07-02-2025 10:14:33.013,16.22366,34.75136
07-02-2025 10:14:33.020,16.22366,34.75136
07-02-2025 10:14:33.026,16.22366,34.75136
07-02-2025 10:14:33.032,16.22366,34.75136
07-02-2025 10:14:33.038,16.22366,34.75136
07-02-2025 10:14:33.044,16.22366,34.75136
07-02-2025 10:14:33.051,16.22366,34.75136
07-02-2025 10:14:33.056,16.22366,34.75136
07-02-2025 10:14:33.060,16.22366,34.75136
07-02-2025 10:14:33.066,16.22366,34.75136
07-02-2025 10:14:33.073,16.22366,34.75136
07-02-2025 10:14:33.079,16.22366,34.75136
07-02-2025 10:14:33.085,16.22366,34.75136
07-02-2025 10:14:33.092,16.22366,34.75136
07-02-2025 10:14:33.098,16.22366,34.75136
07-02-2025 10:14:33.104,16.22366,34.75136
07-02-2025 10:14:33.111,16.22366,34.75136
07-02-2025 10:14:33.117,16.22366,34.75136
07-02-2025 10:14:33.123,16.22366,34.75136
07-02-2025 10:14:33.128,16.22366,34.75136
07-02-2025 10:14:33.134,16.22366,34.75136
07-02-2025 10:14:33.139,16.22366,34.75136
07-02-2025 10:14:33.144,16.22366,34.75136
07-02-2025 10:14:33.148,16.22366,34.75136
07-02-2025 10:14:33.154,16.22366,34.75136
07-02-2025 10:14:33.161,16.22366,34.75136
07-02-2025 10:14:33.167,16.22366,34.75136
07-02-2025 10:14:33.173,16.22366,34.75136
07-02-2025 10:14:33.180,16.22366,34.75136
07-02-2025 10:14:33.184,16.22366,34.75136
07-02-2025 10:14:33.190,16.22366,34.75136
07-02-2025 10:14:33.195,16.22366,34.75136
07-02-2025 10:14:33.201,16.22366,34.75136
07-02-2025 10:14:33.205,16.22366,34.75136
07-02-2025 10:14:33.211,16.22366,34.75136
07-02-2025 10:14:33.215,16.22366,34.75136
07-02-2025 10:14:33.220,16.22366,34.75136
07-02-2025 10:14:33.224,16.22366,34.75136
07-02-2025 10:14:33.230,16.22366,34.75136
07-02-2025 10:14:33.236,16.22366,34.75136
07-02-2025 10:14:33.242,16.22366,34.75136
07-02-2025 10:14:33.248,16.22366,34.75136
07-02-2025 10:14:33.253,16.22366,34.75136
07-02-2025 10:14:33.258,16.22366,34.75136
07-02-2025 10:14:33.263,16.22366,34.75136
