CurrentDateTime,PlayerX,PlayerY,ColumnX,ColumnY,HitData
08-06-2024 17:53:25, -9.2048, 3.212236, 4.2, -0.93, 0
08-06-2024 17:53:25, -9.2048, 3.212236, 4.16, -0.93, 0
08-06-2024 17:53:25, -9.2048, 3.212236, 4.12, -0.93, 0
08-06-2024 17:53:25, -9.2048, 3.212236, 4.08, -0.93, 0
08-06-2024 17:53:25, -9.2048, 3.212236, 4.04, -0.93, 0
08-06-2024 17:53:25, -9.2048, 3.212236, 4, -0.93, 0
08-06-2024 17:53:25, -9.2048, 3.212236, 3.96, -0.93, 0
08-06-2024 17:53:25, -9.2048, 3.212236, 3.92, -0.93, 0
08-06-2024 17:53:25, -9.2048, 3.212236, 3.88, -0.93, 0
08-06-2024 17:53:25, -9.2048, 3.212236, 3.84, -0.93, 0
08-06-2024 17:53:25, -9.2048, 3.212236, 3.8, -0.93, 0
08-06-2024 17:53:25, -9.2048, 3.212236, 3.76, -0.93, 0
08-06-2024 17:53:25, -9.2048, 3.212236, 3.72, -0.93, 0
08-06-2024 17:53:25, -9.2048, 3.212236, 3.68, -0.93, 0
08-06-2024 17:53:25, -9.2048, 3.212236, 3.64, -0.93, 0
08-06-2024 17:53:25, -9.2048, 3.212236, 3.6, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 3.56, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 3.52, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 3.48, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 3.440001, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 3.400001, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 3.360001, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 3.320001, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 3.280001, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 3.240001, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 3.200001, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 3.160001, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 3.120001, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 3.080001, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 3.040001, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 3.000001, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 2.960001, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 2.920001, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 2.880001, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 2.840001, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 2.800001, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 2.760001, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 2.720001, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 2.680001, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 2.640001, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 2.600001, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 2.560001, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 2.520001, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 2.480001, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 2.440001, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 2.400002, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 2.360002, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 2.320002, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 2.280002, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 2.240002, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 2.200002, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 2.160002, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 2.120002, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 2.080002, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 2.040002, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 2.000002, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 1.960002, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 1.920002, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 1.880002, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 1.840002, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 1.800002, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 1.760002, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 1.720002, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 1.680002, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 1.640002, -0.93, 0
08-06-2024 17:53:26, -9.2048, 3.212236, 1.600002, -0.93, 0
08-06-2024 17:53:27, -9.2048, 3.212236, 1.560002, -0.93, 0
08-06-2024 17:53:27, -9.2048, 3.212236, 1.520002, -0.93, 0
08-06-2024 17:53:27, -9.2048, 3.212236, 1.480002, -0.93, 0
08-06-2024 17:53:27, -9.2048, 3.212236, 1.440002, -0.93, 0
08-06-2024 17:53:27, -9.2048, 3.212236, 1.400002, -0.93, 0
08-06-2024 17:53:27, -9.2048, 3.212236, 1.360003, -0.93, 0
08-06-2024 17:53:27, -9.2048, 3.212236, 1.320003, -0.93, 0
08-06-2024 17:53:27, -9.2048, 3.212236, 1.280003, -0.93, 0
08-06-2024 17:53:27, -9.2048, 3.212236, 1.240003, -0.93, 0
08-06-2024 17:53:27, -9.2048, 3.212236, 1.200003, -0.93, 0
08-06-2024 17:53:27, -9.2048, 3.212236, 1.160003, -0.93, 0
08-06-2024 17:53:27, -9.2048, 3.212236, 1.120003, -0.93, 0
08-06-2024 17:53:27, -9.2048, 3.212236, 1.080003, -0.93, 0
08-06-2024 17:53:27, -9.2048, 3.212236, 1.040003, -0.93, 0
08-06-2024 17:53:27, -9.2048, 3.212236, 1.000003, -0.93, 0
08-06-2024 17:53:27, -9.2048, 3.212236, 0.9600028, -0.93, 0
08-06-2024 17:53:27, -9.2048, 3.212236, 0.9200028, -0.93, 0
