Time,PlayerX,PlayerY,HazardX,HazardY,GameState
2024-07-31 10:23:04.845,0,0,0,0,0
2024-07-31 10:23:04.848,0,0,0,0,3
2024-07-31 10:23:04.849,0,0,0,0,1
2024-07-31 10:23:04.873,0,0,7.28,-7.84,3
2024-07-31 10:23:04.874,0,0,7.28,-7.84,1
2024-07-31 10:23:04.890,0.5624143,-0.3947904,7.28,-7.84,0
2024-07-31 10:23:04.896,0.5624143,-0.3947904,7.28,-7.84,3
2024-07-31 10:23:04.896,0.5624143,-0.3947904,7.28,-7.84,1
2024-07-31 10:23:04.904,0,0,0,-2.75,3
2024-07-31 10:23:04.905,0,0,0,-2.75,1
2024-07-31 10:23:04.913,0,0,0,-2.75,3
2024-07-31 10:23:04.914,0,0,0,-2.75,1
2024-07-31 10:23:04.920,0,0,0,-2.75,3
2024-07-31 10:23:04.921,0,0,0,-2.75,1
2024-07-31 10:23:04.927,0.5624143,-0.3947904,0,-2.75,0
2024-07-31 10:23:04.930,0.5624143,-0.3947904,0,-2.75,3
2024-07-31 10:23:04.930,0.5624143,-0.3947904,0,-2.75,1
2024-07-31 10:23:04.936,0,0,0,-2.35,3
2024-07-31 10:23:04.937,0,0,0,-2.35,1
2024-07-31 10:23:04.943,0,0,0,-2.35,3
2024-07-31 10:23:04.944,0,0,0,-2.35,1
2024-07-31 10:23:04.949,0,0,0,-2.35,3
2024-07-31 10:23:04.951,0,0,0,-2.35,1
2024-07-31 10:23:04.956,0,0,0,-2.35,3
2024-07-31 10:23:04.958,0,0,0,-2.35,1
2024-07-31 10:23:04.963,0.5624143,-0.3947904,0,-2.35,0
2024-07-31 10:23:04.965,0.5624143,-0.3947904,0,-2.35,3
2024-07-31 10:23:04.965,0.5624143,-0.3947904,0,-2.35,1
2024-07-31 10:23:04.971,0,0,0,-1.95,3
2024-07-31 10:23:04.972,0,0,0,-1.95,1
2024-07-31 10:23:04.977,0,0,0,-1.95,3
2024-07-31 10:23:04.980,0,0,0,-1.95,1
2024-07-31 10:23:04.984,0,0,0,-1.95,3
