Time,PlayerX,PlayerY,HazardX,HazardY,GameState
2024-07-31 15:08:55.857,0,0,0,0,0
2024-07-31 15:08:55.859,0,0,0,0,3
2024-07-31 15:08:55.859,0,0,0,0,1
2024-07-31 15:08:55.894,0,0,-12.27,-5.61,3
2024-07-31 15:08:55.895,0,0,-12.27,-5.61,1
2024-07-31 15:08:55.910,0,0,-12.27,-5.61,3
2024-07-31 15:08:55.911,0,0,-12.27,-5.61,1
2024-07-31 15:08:55.918,0,0,-12.27,-5.61,3
2024-07-31 15:08:55.919,0,0,-12.27,-5.61,1
2024-07-31 15:08:55.924,0,0,-12.27,-5.61,3
2024-07-31 15:08:55.925,0,0,-12.27,-5.61,1
2024-07-31 15:08:55.930,0.5971375,-0.7473177,-12.27,-5.61,0
2024-07-31 15:08:55.936,0.5971375,-0.7473177,-12.27,-5.61,3
2024-07-31 15:08:55.937,0.5971375,-0.7473177,-12.27,-5.61,1
2024-07-31 15:08:55.942,0,0,0,-2.75,3
2024-07-31 15:08:55.943,0,0,0,-2.75,1
2024-07-31 15:08:55.949,0,0,0,-2.75,3
2024-07-31 15:08:55.950,0,0,0,-2.75,1
2024-07-31 15:08:55.956,0,0,0,-2.75,3
2024-07-31 15:08:55.957,0,0,0,-2.75,1
2024-07-31 15:08:55.964,0,0,0,-2.75,3
2024-07-31 15:08:55.965,0,0,0,-2.75,1
2024-07-31 15:08:55.970,0,0,0,-2.75,3
2024-07-31 15:08:55.972,0,0,0,-2.75,1
2024-07-31 15:08:55.978,0.5971375,-0.7473177,0,-2.75,0
2024-07-31 15:08:55.980,0.5971375,-0.7473177,0,-2.75,3
2024-07-31 15:08:55.981,0.5971375,-0.7473177,0,-2.75,1
2024-07-31 15:08:55.987,0,0,0,-2.35,3
2024-07-31 15:08:55.989,0,0,0,-2.35,1
2024-07-31 15:08:55.994,0,0,0,-2.35,3
2024-07-31 15:08:55.995,0,0,0,-2.35,1
2024-07-31 15:08:56.002,0,0,0,-2.35,3
2024-07-31 15:08:56.003,0,0,0,-2.35,1
2024-07-31 15:08:56.008,0,0,0,-2.35,3
2024-07-31 15:08:56.010,0,0,0,-2.35,1
2024-07-31 15:08:56.016,0,0,0,-2.35,3
2024-07-31 15:08:56.017,0,0,0,-2.35,1
2024-07-31 15:08:56.023,0,0,0,-2.35,3
2024-07-31 15:08:56.024,0,0,0,-2.35,1
2024-07-31 15:08:56.030,0.5971375,-0.7473177,0,-2.35,0
2024-07-31 15:08:56.032,0.5971375,-0.7473177,0,-2.35,3
2024-07-31 15:08:56.033,0.5971375,-0.7473177,0,-2.35,1
2024-07-31 15:08:56.038,0,0,0,-1.95,3
2024-07-31 15:08:56.039,0,0,0,-1.95,1
2024-07-31 15:08:56.046,0,0,0,-1.95,3
2024-07-31 15:08:56.046,0,0,0,-1.95,1
2024-07-31 15:08:56.055,0,0,0,-1.95,3
2024-07-31 15:08:56.056,0,0,0,-1.95,1
2024-07-31 15:08:56.065,0,0,0,-1.95,3
2024-07-31 15:08:56.066,0,0,0,-1.95,1
2024-07-31 15:08:56.072,0,0,0,-1.95,3
2024-07-31 15:08:56.073,0,0,0,-1.95,1
2024-07-31 15:08:56.079,0.5971375,-0.7473177,0,-1.95,0
2024-07-31 15:08:56.082,0.5971375,-0.7473177,0,-1.95,3
2024-07-31 15:08:56.082,0.5971375,-0.7473177,0,-1.95,1
2024-07-31 15:08:56.089,0,0,0,-1.55,3
2024-07-31 15:08:56.090,0,0,0,-1.55,1
2024-07-31 15:08:56.096,0,0,0,-1.55,3
2024-07-31 15:08:56.097,0,0,0,-1.55,1
2024-07-31 15:08:56.108,0,0,0,-1.55,3
2024-07-31 15:08:56.109,0,0,0,-1.55,1
2024-07-31 15:08:56.117,0,0,0,-1.55,3
2024-07-31 15:08:56.118,0,0,0,-1.55,1
2024-07-31 15:08:56.123,0,0,0,-1.55,3
2024-07-31 15:08:56.124,0,0,0,-1.55,1
2024-07-31 15:08:56.131,0.5971375,-0.7473177,0,-1.55,0
2024-07-31 15:08:56.134,0.5971375,-0.7473177,0,-1.55,3
2024-07-31 15:08:56.135,0.5971375,-0.7473177,0,-1.55,1
2024-07-31 15:08:56.141,0,0,0,-1.15,3
2024-07-31 15:08:56.142,0,0,0,-1.15,1
2024-07-31 15:08:56.148,0,0,0,-1.15,3
2024-07-31 15:08:56.148,0,0,0,-1.15,1
2024-07-31 15:08:56.155,0,0,0,-1.15,3
2024-07-31 15:08:56.156,0,0,0,-1.15,1
2024-07-31 15:08:56.163,0,0,0,-1.15,3
2024-07-31 15:08:56.164,0,0,0,-1.15,1
