Time,PlayerX,PlayerY,HazardX,HazardY,GameState
2025-02-04 09:31:59.147,0,0,0,0,0
2025-02-04 09:31:59.150,0,0,0,0,3
2025-02-04 09:31:59.151,0,0,0,0,1
2025-02-04 09:31:59.153,0,0,7.28,-7.84,0
2025-02-04 09:31:59.176,0,0,7.28,-7.84,3
2025-02-04 09:31:59.177,0,0,7.28,-7.84,1
2025-02-04 09:31:59.178,0,0,0,-2.75,0
2025-02-04 09:31:59.189,0,0,0,-2.75,3
2025-02-04 09:31:59.189,0,0,0,-2.75,1
2025-02-04 09:31:59.190,0,0,0,-2.35,0
2025-02-04 09:31:59.196,0,0,0,-2.35,3
2025-02-04 09:31:59.197,0,0,0,-2.35,1
2025-02-04 09:31:59.199,0,0,0,-1.95,0
2025-02-04 09:31:59.202,0,0,0,-1.95,3
2025-02-04 09:31:59.202,0,0,0,-1.95,1
2025-02-04 09:31:59.204,0,0,0,-1.95,0
2025-02-04 09:31:59.207,0,0,0,-1.95,3
2025-02-04 09:31:59.209,0,0,0,-1.95,1
2025-02-04 09:31:59.220,0,0,0,-1.95,0
2025-02-04 09:31:59.223,0,0,0,-1.95,3
2025-02-04 09:31:59.224,0,0,0,-1.95,1
2025-02-04 09:31:59.225,0,0,0,-1.55,0
2025-02-04 09:31:59.230,0,0,0,-1.55,3
2025-02-04 09:31:59.232,0,0,0,-1.55,1
2025-02-04 09:31:59.233,0,0,0,-1.55,0
2025-02-04 09:31:59.236,0,0,0,-1.55,3
2025-02-04 09:31:59.237,0,0,0,-1.55,1
2025-02-04 09:31:59.238,0,0,0,-1.55,0
2025-02-04 09:31:59.241,0,0,0,-1.55,3
2025-02-04 09:31:59.243,0,0,0,-1.55,1
2025-02-04 09:31:59.245,0,0,0,-1.55,0
2025-02-04 09:31:59.250,0,0,0,-1.55,3
2025-02-04 09:31:59.251,0,0,0,-1.55,1
2025-02-04 09:31:59.252,0,0,0,-1.15,0
2025-02-04 09:31:59.255,0,0,0,-1.15,3
2025-02-04 09:31:59.256,0,0,0,-1.15,1
2025-02-04 09:31:59.257,0,0,0,-1.15,0
2025-02-04 09:31:59.261,0,0,0,-1.15,3
2025-02-04 09:31:59.262,0,0,0,-1.15,1
2025-02-04 09:31:59.263,0,0,0,-1.15,0
2025-02-04 09:31:59.267,0,0,0,-1.15,3
2025-02-04 09:31:59.267,0,0,0,-1.15,1
2025-02-04 09:31:59.269,0,0,0,-1.15,0
2025-02-04 09:31:59.274,0,0,0,-1.15,3
2025-02-04 09:31:59.275,0,0,0,-1.15,1
2025-02-04 09:31:59.276,0,0,0,-0.75,0
2025-02-04 09:31:59.279,0,0,0,-0.75,3
2025-02-04 09:31:59.281,0,0,0,-0.75,1
2025-02-04 09:31:59.282,0,0,0,-0.75,0
2025-02-04 09:31:59.287,0,0,0,-0.75,3
2025-02-04 09:31:59.288,0,0,0,-0.75,1
2025-02-04 09:31:59.290,0,0,0,-0.75,0
2025-02-04 09:31:59.294,0,0,0,-0.75,3
2025-02-04 09:31:59.295,0,0,0,-0.75,1
2025-02-04 09:31:59.296,0,0,0,-0.35,0
2025-02-04 09:31:59.300,0,0,0,-0.35,3
2025-02-04 09:31:59.300,0,0,0,-0.35,1
2025-02-04 09:31:59.302,0,0,0,-0.35,0
2025-02-04 09:31:59.305,0,0,0,-0.35,3
2025-02-04 09:31:59.306,0,0,0,-0.35,1
2025-02-04 09:31:59.308,0,0,0,-0.35,0
2025-02-04 09:31:59.312,0,0,0,-0.35,3
2025-02-04 09:31:59.312,0,0,0,-0.35,1
2025-02-04 09:31:59.314,0,0,0,-0.35,0
