Time,Encoder1,Encoder2
31-01-2025 16:44:58.497,15.75886,40.44205
31-01-2025 16:44:58.531,15.75886,40.44205
31-01-2025 16:44:58.545,15.75886,40.44205
31-01-2025 16:44:58.552,15.75886,40.44205
31-01-2025 16:44:58.557,15.75886,40.44205
31-01-2025 16:44:58.563,15.75886,40.44205
31-01-2025 16:44:58.568,15.75886,40.44205
31-01-2025 16:44:58.573,15.75886,40.44205
31-01-2025 16:44:58.578,15.75886,40.44205
31-01-2025 16:44:58.583,15.75886,40.44205
31-01-2025 16:44:58.587,15.75886,40.44205
31-01-2025 16:44:58.593,15.75886,40.44205
31-01-2025 16:44:58.598,15.75886,40.44205
31-01-2025 16:44:58.604,15.75886,40.44205
31-01-2025 16:44:58.608,15.75886,40.44205
31-01-2025 16:44:58.615,15.75886,40.44205
31-01-2025 16:44:58.631,15.75886,40.44205
31-01-2025 16:44:58.636,15.75886,40.44205
31-01-2025 16:44:58.642,15.75886,40.44205
31-01-2025 16:44:58.648,15.75886,40.44205
31-01-2025 16:44:58.653,15.75886,40.44205
31-01-2025 16:44:58.658,15.75886,40.44205
31-01-2025 16:44:58.663,15.75886,40.44205
31-01-2025 16:44:58.668,15.75886,40.44205
31-01-2025 16:44:58.674,15.75886,40.44205
31-01-2025 16:44:58.679,15.75886,40.44205
31-01-2025 16:44:58.684,15.75886,40.44205
31-01-2025 16:44:58.688,15.75886,40.44205
31-01-2025 16:44:58.694,15.75886,40.44205
31-01-2025 16:44:58.700,15.75886,40.44205
31-01-2025 16:44:58.704,15.75886,40.44205
31-01-2025 16:44:58.709,15.75886,40.44205
31-01-2025 16:44:58.714,15.75886,40.44205
31-01-2025 16:44:58.719,15.75886,40.44205
31-01-2025 16:44:58.723,15.75886,40.44205
31-01-2025 16:44:58.727,15.75886,40.44205
31-01-2025 16:44:58.734,15.75886,40.44205
31-01-2025 16:44:58.745,15.75886,40.44205
31-01-2025 16:44:58.747,15.75886,40.44205
31-01-2025 16:44:58.753,15.75886,40.44205
31-01-2025 16:44:58.759,15.75886,40.44205
31-01-2025 16:44:58.766,15.75886,40.44205
31-01-2025 16:44:58.772,15.75886,40.44205
31-01-2025 16:44:58.778,15.75886,40.44205
31-01-2025 16:44:58.783,15.75886,40.44205
31-01-2025 16:44:58.788,15.75886,40.44205
31-01-2025 16:44:58.793,15.75886,40.44205
31-01-2025 16:44:58.798,15.75886,40.44205
31-01-2025 16:44:58.803,15.75886,40.44205
31-01-2025 16:44:58.807,15.75886,40.44205
31-01-2025 16:44:58.814,15.75886,40.44205
31-01-2025 16:44:58.819,15.75886,40.44205
31-01-2025 16:44:58.823,15.75886,40.44205
31-01-2025 16:44:58.829,15.75886,40.44205
31-01-2025 16:44:58.834,15.75886,40.44205
31-01-2025 16:44:58.839,15.75886,40.44205
31-01-2025 16:44:58.843,15.75886,40.44205
31-01-2025 16:44:58.851,15.75886,40.44205
31-01-2025 16:44:58.856,15.75886,40.44205
31-01-2025 16:44:58.863,15.75886,40.44205
31-01-2025 16:44:58.869,15.75886,40.44205
31-01-2025 16:44:58.873,15.75886,40.44205
31-01-2025 16:44:58.879,15.75886,40.44205
31-01-2025 16:44:58.884,15.75886,40.44205
31-01-2025 16:44:58.888,15.75886,40.44205
31-01-2025 16:44:58.895,15.75886,40.44205
31-01-2025 16:44:58.901,15.75886,40.44205
31-01-2025 16:44:58.907,15.75886,40.44205
31-01-2025 16:44:58.913,15.75886,40.44205
31-01-2025 16:44:58.918,15.75886,40.44205
31-01-2025 16:44:58.923,15.75886,40.44205
31-01-2025 16:44:58.928,15.75886,40.44205
31-01-2025 16:44:58.935,15.75886,40.44205
31-01-2025 16:44:58.942,15.75886,40.44205
31-01-2025 16:44:58.947,15.75886,40.44205
31-01-2025 16:44:58.955,15.75886,40.44205
31-01-2025 16:44:58.961,15.75886,40.44205
31-01-2025 16:44:58.967,15.75886,40.44205
31-01-2025 16:44:58.972,15.75886,40.44205
31-01-2025 16:44:58.978,15.75886,40.44205
31-01-2025 16:44:58.983,15.75886,40.44205
31-01-2025 16:44:58.988,15.75886,40.44205
31-01-2025 16:44:58.994,15.75886,40.44205
31-01-2025 16:44:59.000,15.75886,40.44205
31-01-2025 16:44:59.004,15.75886,40.44205
31-01-2025 16:44:59.008,15.75886,40.44205
