Time,Encoder1,Encoder2
31-01-2025 11:04:13.586,15.00478,17.98896
31-01-2025 11:04:13.612,15.00478,17.98896
31-01-2025 11:04:13.622,15.00478,17.98896
31-01-2025 11:04:13.631,15.00478,17.98896
31-01-2025 11:04:13.637,15.00478,17.98896
31-01-2025 11:04:13.643,15.00478,17.98896
31-01-2025 11:04:13.649,15.00478,17.98896
31-01-2025 11:04:13.655,15.00478,17.98896
31-01-2025 11:04:13.660,15.00478,17.98896
31-01-2025 11:04:13.664,15.00478,17.98896
31-01-2025 11:04:13.670,15.00478,17.98896
31-01-2025 11:04:13.675,15.00478,17.98896
31-01-2025 11:04:13.681,15.00478,17.98896
31-01-2025 11:04:13.687,15.00478,17.98896
31-01-2025 11:04:13.693,15.00478,17.98896
31-01-2025 11:04:13.699,15.00478,17.98896
31-01-2025 11:04:13.713,15.00478,17.98896
31-01-2025 11:04:13.719,15.00478,17.98896
31-01-2025 11:04:13.723,15.00478,17.98896
31-01-2025 11:04:13.731,15.00478,17.98896
31-01-2025 11:04:13.737,15.00478,17.98896
31-01-2025 11:04:13.741,15.00478,17.98896
31-01-2025 11:04:13.747,15.00478,17.98896
31-01-2025 11:04:13.752,15.00478,17.98896
31-01-2025 11:04:13.758,15.00478,17.98896
31-01-2025 11:04:13.763,15.00478,17.98896
31-01-2025 11:04:13.768,15.00478,17.98896
31-01-2025 11:04:13.772,15.00478,17.98896
31-01-2025 11:04:13.777,15.00478,17.98896
31-01-2025 11:04:13.782,15.00478,17.98896
31-01-2025 11:04:13.787,15.00478,17.98896
31-01-2025 11:04:13.792,15.00478,17.98896
31-01-2025 11:04:13.799,15.00478,17.98896
31-01-2025 11:04:13.804,15.00478,17.98896
31-01-2025 11:04:13.810,15.00478,17.98896
31-01-2025 11:04:13.816,15.00478,17.98896
31-01-2025 11:04:13.825,15.00478,17.98896
31-01-2025 11:04:13.829,15.00478,17.98896
31-01-2025 11:04:13.832,15.00478,17.98896
31-01-2025 11:04:13.838,15.00478,17.98896
31-01-2025 11:04:13.842,15.00478,17.98896
31-01-2025 11:04:13.846,15.00478,17.98896
31-01-2025 11:04:13.851,15.00478,17.98896
31-01-2025 11:04:13.858,15.00478,17.98896
31-01-2025 11:04:13.863,15.00478,17.98896
31-01-2025 11:04:13.868,15.00478,17.98896
31-01-2025 11:04:13.873,15.00478,17.98896
31-01-2025 11:04:13.878,15.00478,17.98896
31-01-2025 11:04:13.883,15.00478,17.98896
31-01-2025 11:04:13.887,15.00478,17.98896
31-01-2025 11:04:13.892,15.00478,17.98896
31-01-2025 11:04:13.898,15.00478,17.98896
31-01-2025 11:04:13.902,15.00478,17.98896
31-01-2025 11:04:13.906,15.00478,17.98896
31-01-2025 11:04:13.910,15.00478,17.98896
31-01-2025 11:04:13.916,15.00478,17.98896
31-01-2025 11:04:13.920,15.00478,17.98896
31-01-2025 11:04:13.924,15.00478,17.98896
31-01-2025 11:04:13.930,15.00478,17.98896
31-01-2025 11:04:13.936,15.00478,17.98896
31-01-2025 11:04:13.940,15.00478,17.98896
31-01-2025 11:04:13.946,15.00478,17.98896
31-01-2025 11:04:13.950,15.00478,17.98896
31-01-2025 11:04:13.956,15.00478,17.98896
31-01-2025 11:04:13.961,15.00478,17.98896
31-01-2025 11:04:13.966,15.00478,17.98896
31-01-2025 11:04:13.971,15.00478,17.98896
31-01-2025 11:04:13.976,15.00478,17.98896
31-01-2025 11:04:13.982,15.00478,17.98896
31-01-2025 11:04:13.986,15.00478,17.98896
31-01-2025 11:04:13.990,15.00478,17.98896
31-01-2025 11:04:13.996,15.00478,17.98896
31-01-2025 11:04:14.001,15.00478,17.98896
31-01-2025 11:04:14.005,15.00478,17.98896
31-01-2025 11:04:14.012,15.00478,17.98896
31-01-2025 11:04:14.018,15.00478,17.98896
31-01-2025 11:04:14.027,15.00478,17.98896
31-01-2025 11:04:14.032,15.00478,17.98896
31-01-2025 11:04:14.039,15.00478,17.98896
31-01-2025 11:04:14.045,15.00478,17.98896
31-01-2025 11:04:14.051,15.00478,17.98896
31-01-2025 11:04:14.055,15.00478,17.98896
31-01-2025 11:04:14.061,15.00478,17.98896
31-01-2025 11:04:14.066,15.00478,17.98896
31-01-2025 11:04:14.074,15.00478,17.98896
31-01-2025 11:04:14.081,15.00478,17.98896
31-01-2025 11:04:14.087,15.00478,17.98896
31-01-2025 11:04:14.092,15.00478,17.98896
31-01-2025 11:04:14.099,15.00478,17.98896
31-01-2025 11:04:14.103,15.00478,17.98896
31-01-2025 11:04:14.110,15.00478,17.98896
31-01-2025 11:04:14.119,15.00478,17.98896
31-01-2025 11:04:14.125,15.00478,17.98896
31-01-2025 11:04:14.130,15.00478,17.98896
31-01-2025 11:04:14.137,15.00478,17.98896
31-01-2025 11:04:14.143,15.00478,17.98896
31-01-2025 11:04:14.147,15.00478,17.98896
31-01-2025 11:04:14.152,15.00478,17.98896
31-01-2025 11:04:14.159,15.00478,17.98896
31-01-2025 11:04:14.165,15.00478,17.98896
31-01-2025 11:04:14.170,15.00478,17.98896
31-01-2025 11:04:14.175,15.00478,17.98896
31-01-2025 11:04:14.182,15.00478,17.98896
31-01-2025 11:04:14.186,15.00478,17.98896
31-01-2025 11:04:14.192,15.00478,17.98896
31-01-2025 11:04:14.199,15.00478,17.98896
31-01-2025 11:04:14.204,15.00478,17.98896
31-01-2025 11:04:14.209,15.00478,17.98896
31-01-2025 11:04:14.214,15.00478,17.98896
31-01-2025 11:04:14.219,15.00478,17.98896
31-01-2025 11:04:14.229,15.00478,17.98896
31-01-2025 11:04:14.236,15.00478,17.98896
31-01-2025 11:04:14.242,15.00478,17.98896
31-01-2025 11:04:14.245,15.00478,17.98896
31-01-2025 11:04:14.250,15.00478,17.98896
31-01-2025 11:04:14.255,15.00478,17.98896
31-01-2025 11:04:14.259,15.00478,17.98896
31-01-2025 11:04:14.263,15.00478,17.98896
31-01-2025 11:04:14.268,15.00478,17.98896
31-01-2025 11:04:14.272,15.00478,17.98896
31-01-2025 11:04:14.277,15.00478,17.98896
31-01-2025 11:04:14.284,15.00478,17.98896
31-01-2025 11:04:14.289,15.00478,17.98896
31-01-2025 11:04:14.295,15.00478,17.98896
31-01-2025 11:04:14.300,15.00478,17.98896
31-01-2025 11:04:14.305,15.00478,17.98896
31-01-2025 11:04:14.310,15.00478,17.98896
31-01-2025 11:04:14.315,15.00478,17.98896
31-01-2025 11:04:14.319,15.00478,17.98896
31-01-2025 11:04:14.323,15.00478,17.98896
31-01-2025 11:04:14.329,15.00478,17.98896
31-01-2025 11:04:14.333,15.00478,17.98896
31-01-2025 11:04:14.339,15.00478,17.98896
31-01-2025 11:04:14.344,15.00478,17.98896
31-01-2025 11:04:14.349,15.00478,17.98896
31-01-2025 11:04:14.353,15.00478,17.98896
31-01-2025 11:04:14.357,15.00478,17.98896
31-01-2025 11:04:14.364,15.00478,17.98896
31-01-2025 11:04:14.369,15.00478,17.98896
31-01-2025 11:04:14.374,15.00478,17.98896
31-01-2025 11:04:14.379,15.00478,17.98896
31-01-2025 11:04:14.383,15.00478,17.98896
31-01-2025 11:04:14.387,15.00478,17.98896
31-01-2025 11:04:14.392,15.00478,17.98896
31-01-2025 11:04:14.398,15.00478,17.98896
31-01-2025 11:04:14.401,15.00478,17.98896
31-01-2025 11:04:14.406,15.00478,17.98896
31-01-2025 11:04:14.412,15.00478,17.98896
31-01-2025 11:04:14.417,15.00478,17.98896
31-01-2025 11:04:14.423,15.00478,17.98896
31-01-2025 11:04:14.430,15.00478,17.98896
31-01-2025 11:04:14.434,15.00478,17.98896
31-01-2025 11:04:14.439,15.00478,17.98896
31-01-2025 11:04:14.447,15.00478,17.98896
31-01-2025 11:04:14.451,15.00478,17.98896
31-01-2025 11:04:14.456,15.00478,17.98896
31-01-2025 11:04:14.461,15.00478,17.98896
31-01-2025 11:04:14.465,15.00478,17.98896
31-01-2025 11:04:14.470,15.00478,17.98896
31-01-2025 11:04:14.476,15.00478,17.98896
31-01-2025 11:04:14.481,15.00478,17.98896
31-01-2025 11:04:14.486,15.00478,17.98896
31-01-2025 11:04:14.491,15.00478,17.98896
31-01-2025 11:04:14.496,15.00478,17.98896
31-01-2025 11:04:14.501,15.00478,17.98896
31-01-2025 11:04:14.507,15.00478,17.98896
31-01-2025 11:04:14.512,15.00478,17.98896
31-01-2025 11:04:14.517,15.00478,17.98896
31-01-2025 11:04:14.524,15.00478,17.98896
31-01-2025 11:04:14.530,15.00478,17.98896
31-01-2025 11:04:14.535,15.00478,17.98896
31-01-2025 11:04:14.540,15.00478,17.98896
31-01-2025 11:04:14.546,15.00478,17.98896
31-01-2025 11:04:14.551,15.00478,17.98896
31-01-2025 11:04:14.557,15.00478,17.98896
31-01-2025 11:04:14.561,15.00478,17.98896
31-01-2025 11:04:14.567,15.00478,17.98896
31-01-2025 11:04:14.573,15.00478,17.98896
31-01-2025 11:04:14.578,15.00478,17.98896
31-01-2025 11:04:14.582,15.00478,17.98896
31-01-2025 11:04:14.587,15.00478,17.98896
31-01-2025 11:04:14.592,15.00478,17.98896
31-01-2025 11:04:14.598,15.00478,17.98896
31-01-2025 11:04:14.602,15.00478,17.98896
31-01-2025 11:04:14.607,15.00478,17.98896
31-01-2025 11:04:14.612,15.00478,17.98896
31-01-2025 11:04:14.617,15.00478,17.98896
31-01-2025 11:04:14.622,15.00478,17.98896
31-01-2025 11:04:14.627,15.00478,17.98896
31-01-2025 11:04:14.636,15.00478,17.98896
31-01-2025 11:04:14.640,15.00478,17.98896
31-01-2025 11:04:14.645,15.00478,17.98896
31-01-2025 11:04:14.650,15.00478,17.98896
31-01-2025 11:04:14.654,15.00478,17.98896
31-01-2025 11:04:14.659,15.00478,17.98896
31-01-2025 11:04:14.663,15.00478,17.98896
31-01-2025 11:04:14.668,15.00478,17.98896
31-01-2025 11:04:14.673,15.00478,17.98896
31-01-2025 11:04:14.679,15.00478,17.98896
31-01-2025 11:04:14.684,15.00478,17.98896
31-01-2025 11:04:14.687,15.00478,17.98896
31-01-2025 11:04:14.692,15.00478,17.98896
31-01-2025 11:04:14.699,15.00478,17.98896
31-01-2025 11:04:14.704,15.00478,17.98896
31-01-2025 11:04:14.710,15.00478,17.98896
31-01-2025 11:04:14.716,15.00478,17.98896
31-01-2025 11:04:14.721,15.00478,17.98896
31-01-2025 11:04:14.726,15.00478,17.98896
31-01-2025 11:04:14.732,15.00478,17.98896
31-01-2025 11:04:14.736,15.00478,17.98896
31-01-2025 11:04:14.742,15.00478,17.98896
31-01-2025 11:04:14.747,15.00478,17.98896
31-01-2025 11:04:14.754,15.00478,17.98896
31-01-2025 11:04:14.758,15.00478,17.98896
31-01-2025 11:04:14.763,15.00478,17.98896
31-01-2025 11:04:14.768,15.00478,17.98896
31-01-2025 11:04:14.772,15.00478,17.98896
31-01-2025 11:04:14.778,15.00478,17.98896
31-01-2025 11:04:14.783,15.00478,17.98896
31-01-2025 11:04:14.788,15.00478,17.98896
31-01-2025 11:04:14.793,15.00478,17.98896
31-01-2025 11:04:14.799,15.00478,17.98896
31-01-2025 11:04:14.803,15.00478,17.98896
31-01-2025 11:04:14.808,15.00478,17.98896
31-01-2025 11:04:14.815,15.00478,17.98896
31-01-2025 11:04:14.820,15.00478,17.98896
31-01-2025 11:04:14.826,15.00478,17.98896
31-01-2025 11:04:14.831,15.00478,17.98896
31-01-2025 11:04:14.841,15.00478,17.98896
31-01-2025 11:04:14.845,15.00478,17.98896
31-01-2025 11:04:14.850,15.00478,17.98896
31-01-2025 11:04:14.854,15.00478,17.98896
31-01-2025 11:04:14.860,15.00478,17.98896
31-01-2025 11:04:14.864,15.00478,17.98896
31-01-2025 11:04:14.869,15.00478,17.98896
31-01-2025 11:04:14.875,15.00478,17.98896
31-01-2025 11:04:14.880,15.00478,17.98896
31-01-2025 11:04:14.886,15.00478,17.98896
31-01-2025 11:04:14.891,15.00478,17.98896
31-01-2025 11:04:14.898,15.00478,17.98896
31-01-2025 11:04:14.903,15.00478,17.98896
31-01-2025 11:04:14.909,15.00478,17.98896
31-01-2025 11:04:14.913,15.00478,17.98896
31-01-2025 11:04:14.919,15.00478,17.98896
31-01-2025 11:04:14.924,15.00478,17.98896
31-01-2025 11:04:14.929,15.00478,17.98896
31-01-2025 11:04:14.933,15.00478,17.98896
31-01-2025 11:04:14.939,15.00478,17.98896
31-01-2025 11:04:14.944,15.00478,17.98896
31-01-2025 11:04:14.951,15.00478,17.98896
31-01-2025 11:04:14.956,15.00478,17.98896
31-01-2025 11:04:14.961,15.00478,17.98896
31-01-2025 11:04:14.966,15.00478,17.98896
31-01-2025 11:04:14.970,15.00478,17.98896
31-01-2025 11:04:14.976,15.00478,17.98896
31-01-2025 11:04:14.981,15.00478,17.98896
31-01-2025 11:04:14.985,15.00478,17.98896
31-01-2025 11:04:14.989,15.00478,17.98896
31-01-2025 11:04:14.995,15.00478,17.98896
31-01-2025 11:04:15.000,15.00478,17.98896
31-01-2025 11:04:15.006,15.00478,17.98896
31-01-2025 11:04:15.012,15.00478,17.98896
31-01-2025 11:04:15.016,15.00478,17.98896
31-01-2025 11:04:15.023,15.00478,17.98896
31-01-2025 11:04:15.029,15.00478,17.98896
31-01-2025 11:04:15.035,15.00478,17.98896
31-01-2025 11:04:15.044,15.00478,17.98896
31-01-2025 11:04:15.050,15.00478,17.98896
31-01-2025 11:04:15.066,15.00478,17.98896
31-01-2025 11:04:15.071,15.00478,17.98896
31-01-2025 11:04:15.076,15.00478,17.98896
31-01-2025 11:04:15.082,15.00478,17.98896
31-01-2025 11:04:15.087,15.00478,17.98896
31-01-2025 11:04:15.091,15.00478,17.98896
31-01-2025 11:04:15.097,15.00478,17.98896
31-01-2025 11:04:15.102,15.00478,17.98896
31-01-2025 11:04:15.106,15.00478,17.98896
31-01-2025 11:04:15.112,15.00478,17.98896
31-01-2025 11:04:15.116,15.00478,17.98896
31-01-2025 11:04:15.121,15.00478,17.98896
31-01-2025 11:04:15.126,15.00478,17.98896
31-01-2025 11:04:15.130,15.00478,17.98896
