Time,Encoder1,Encoder2
09-11-2024 12:48:57.756,0,0
09-11-2024 12:48:57.804,1.063401,44.89007
09-11-2024 12:48:57.816,1.063401,44.89007
09-11-2024 12:48:57.828,1.063401,44.89007
09-11-2024 12:48:57.836,1.063401,44.89007
09-11-2024 12:48:57.843,1.063401,44.89007
09-11-2024 12:48:57.853,1.063401,44.89007
09-11-2024 12:48:57.862,1.063401,44.89007
09-11-2024 12:48:57.869,1.063401,44.89007
09-11-2024 12:48:57.879,1.063401,44.89007
09-11-2024 12:48:57.885,1.063401,44.89007
09-11-2024 12:48:57.893,1.063401,44.89007
09-11-2024 12:48:57.899,1.063401,44.89007
09-11-2024 12:48:57.905,1.063401,44.89007
09-11-2024 12:48:57.915,1.063401,44.89007
09-11-2024 12:48:57.923,1.063401,44.89007
09-11-2024 12:48:57.933,1.063401,44.89007
09-11-2024 12:48:57.941,1.063401,44.89007
09-11-2024 12:48:57.948,1.063401,44.89007
09-11-2024 12:48:57.955,1.063401,44.89007
09-11-2024 12:48:57.962,1.063401,44.89007
09-11-2024 12:48:57.972,1.063401,44.89007
09-11-2024 12:48:57.980,1.063401,44.89007
09-11-2024 12:48:57.988,1.063401,44.89007
09-11-2024 12:48:57.997,1.063401,44.89007
09-11-2024 12:48:58.003,1.063401,44.89007
09-11-2024 12:48:58.009,1.063401,44.89007
09-11-2024 12:48:58.017,1.063401,44.89007
09-11-2024 12:48:58.023,1.063401,44.89007
09-11-2024 12:48:58.031,1.063401,44.89007
09-11-2024 12:48:58.038,1.063401,44.89007
09-11-2024 12:48:58.044,1.063401,44.89007
09-11-2024 12:48:58.052,1.063401,44.89007
09-11-2024 12:48:58.059,1.063401,44.89007
09-11-2024 12:48:58.065,1.063401,44.89007
09-11-2024 12:48:58.073,1.063401,44.89007
09-11-2024 12:48:58.079,1.063401,44.89007
09-11-2024 12:48:58.085,1.063401,44.89007
09-11-2024 12:48:58.092,1.063401,44.89007
09-11-2024 12:48:58.099,1.063401,44.89007
09-11-2024 12:48:58.105,1.063401,44.89007
09-11-2024 12:48:58.113,1.063401,44.89007
09-11-2024 12:48:58.119,1.063401,44.89007
09-11-2024 12:48:58.127,1.063401,44.89007
09-11-2024 12:48:58.134,1.063401,44.89007
09-11-2024 12:48:58.141,1.063401,44.89007
09-11-2024 12:48:58.148,1.063401,44.89007
09-11-2024 12:48:58.156,1.063401,44.89007
09-11-2024 12:48:58.162,1.063401,44.89007
09-11-2024 12:48:58.169,1.063401,44.89007
09-11-2024 12:48:58.178,1.063401,44.89007
09-11-2024 12:48:58.185,1.063401,44.89007
09-11-2024 12:48:58.193,1.063401,44.89007
09-11-2024 12:48:58.200,1.063401,44.89007
09-11-2024 12:48:58.206,1.063401,44.89007
09-11-2024 12:48:58.213,1.063401,44.89007
09-11-2024 12:48:58.218,1.063401,44.89007
09-11-2024 12:48:58.226,1.063401,44.89007
09-11-2024 12:48:58.235,1.063401,44.89007
09-11-2024 12:48:58.242,1.063401,44.89007
09-11-2024 12:48:58.248,1.063401,44.89007
09-11-2024 12:48:58.255,1.063401,44.89007
09-11-2024 12:48:58.263,1.063401,44.89007
09-11-2024 12:48:58.270,1.063401,44.89007
09-11-2024 12:48:58.277,1.063401,44.89007
09-11-2024 12:48:58.283,1.063401,44.89007
09-11-2024 12:48:58.292,1.063401,44.89007
09-11-2024 12:48:58.299,1.063401,44.89007
09-11-2024 12:48:58.305,1.063401,44.89007
09-11-2024 12:48:58.313,1.063401,44.89007
09-11-2024 12:48:58.320,1.063401,44.89007
09-11-2024 12:48:58.327,1.063401,44.89007
09-11-2024 12:48:58.335,1.063401,44.89007
09-11-2024 12:48:58.343,1.063401,44.89007
09-11-2024 12:48:58.349,1.063401,44.89007
09-11-2024 12:48:58.356,1.063401,44.89007
09-11-2024 12:48:58.363,1.063401,44.89007
09-11-2024 12:48:58.368,1.063401,44.89007
