Time,Encoder1,Encoder2
02-08-2024 13:57:07.142,-69.444,106.92
02-08-2024 13:57:07.166,-69.444,106.92
02-08-2024 13:57:07.173,-69.444,106.92
02-08-2024 13:57:07.185,-69.444,106.92
02-08-2024 13:57:07.190,-69.444,106.92
02-08-2024 13:57:07.195,-69.444,106.92
02-08-2024 13:57:07.202,-69.444,106.92
02-08-2024 13:57:07.213,-69.444,106.92
02-08-2024 13:57:07.220,-69.444,106.92
02-08-2024 13:57:07.228,-69.444,106.92
02-08-2024 13:57:07.234,-69.444,106.92
02-08-2024 13:57:07.241,-69.444,106.92
02-08-2024 13:57:07.246,-69.444,106.92
02-08-2024 13:57:07.250,-69.444,106.92
02-08-2024 13:57:07.255,-69.444,106.92
02-08-2024 13:57:07.258,-69.444,106.92
02-08-2024 13:57:07.263,-69.444,106.92
02-08-2024 13:57:07.268,-69.444,106.92
02-08-2024 13:57:07.272,-69.444,106.92
02-08-2024 13:57:07.277,-69.444,106.92
02-08-2024 13:57:07.281,-69.444,106.92
02-08-2024 13:57:07.285,-69.444,106.92
02-08-2024 13:57:07.289,-69.444,106.92
02-08-2024 13:57:07.294,-69.444,106.92
02-08-2024 13:57:07.298,-69.444,106.92
02-08-2024 13:57:07.303,-69.444,106.92
02-08-2024 13:57:07.307,-69.444,106.92
02-08-2024 13:57:07.313,-69.444,106.92
02-08-2024 13:57:07.317,-69.444,106.92
02-08-2024 13:57:07.320,-69.444,106.92
02-08-2024 13:57:07.325,-69.444,106.92
02-08-2024 13:57:07.330,-69.444,106.92
02-08-2024 13:57:07.335,-69.444,106.92
02-08-2024 13:57:07.339,-69.444,106.92
02-08-2024 13:57:07.343,-69.444,106.92
02-08-2024 13:57:07.348,-69.444,106.92
02-08-2024 13:57:07.353,-69.444,106.92
02-08-2024 13:57:07.357,-69.444,106.92
02-08-2024 13:57:07.360,-69.444,106.92
02-08-2024 13:57:07.365,-69.444,106.92
02-08-2024 13:57:07.369,-69.444,106.92
02-08-2024 13:57:07.374,-69.444,106.92
02-08-2024 13:57:07.378,-69.444,106.92
02-08-2024 13:57:07.382,-69.444,106.92
02-08-2024 13:57:07.386,-69.444,106.92
02-08-2024 13:57:07.392,-69.444,106.92
02-08-2024 13:57:07.395,-69.444,106.92
02-08-2024 13:57:07.399,-69.444,106.92
02-08-2024 13:57:07.403,-69.444,106.92
02-08-2024 13:57:07.408,-69.444,106.92
02-08-2024 13:57:07.412,-69.444,106.92
02-08-2024 13:57:07.416,-69.444,106.92
02-08-2024 13:57:07.421,-69.444,106.92
02-08-2024 13:57:07.426,-69.444,106.92
02-08-2024 13:57:07.430,-69.444,106.92
02-08-2024 13:57:07.434,-69.444,106.956
02-08-2024 13:57:07.438,-69.444,106.956
02-08-2024 13:57:07.442,-69.444,106.956
02-08-2024 13:57:07.447,-69.444,106.956
02-08-2024 13:57:07.452,-69.444,106.956
02-08-2024 13:57:07.455,-69.444,106.956
02-08-2024 13:57:07.460,-69.444,106.956
02-08-2024 13:57:07.464,-69.444,106.956
02-08-2024 13:57:07.469,-69.444,106.956
02-08-2024 13:57:07.474,-69.444,106.956
02-08-2024 13:57:07.478,-69.444,106.956
02-08-2024 13:57:07.481,-69.444,106.956
02-08-2024 13:57:07.486,-69.444,106.956
02-08-2024 13:57:07.490,-69.444,106.956
02-08-2024 13:57:07.495,-69.408,106.92
02-08-2024 13:57:07.498,-69.408,106.92
02-08-2024 13:57:07.503,-69.37199,106.92
02-08-2024 13:57:07.506,-69.37199,106.92
02-08-2024 13:57:07.512,-69.3,106.884
02-08-2024 13:57:07.516,-69.3,106.884
02-08-2024 13:57:07.521,-69.3,106.884
02-08-2024 13:57:07.525,-69.26399,106.848
02-08-2024 13:57:07.530,-69.26399,106.848
02-08-2024 13:57:07.535,-69.19199,106.812
02-08-2024 13:57:07.539,-69.19199,106.812
02-08-2024 13:57:07.542,-69.156,106.776
02-08-2024 13:57:07.548,-69.156,106.776
02-08-2024 13:57:07.551,-69.084,106.74
02-08-2024 13:57:07.556,-69.084,106.74
02-08-2024 13:57:07.560,-69.084,106.74
02-08-2024 13:57:07.564,-68.976,106.704
02-08-2024 13:57:07.568,-68.976,106.704
02-08-2024 13:57:07.573,-68.868,106.632
02-08-2024 13:57:07.578,-68.868,106.632
02-08-2024 13:57:07.582,-68.75999,106.56
02-08-2024 13:57:07.588,-68.75999,106.56
02-08-2024 13:57:07.592,-68.616,106.488
02-08-2024 13:57:07.595,-68.616,106.488
02-08-2024 13:57:07.600,-68.616,106.488
02-08-2024 13:57:07.604,-68.472,106.38
02-08-2024 13:57:07.608,-68.472,106.38
02-08-2024 13:57:07.613,-68.29199,106.308
02-08-2024 13:57:07.616,-68.29199,106.308
02-08-2024 13:57:07.622,-68.076,106.236
02-08-2024 13:57:07.626,-68.076,106.236
02-08-2024 13:57:07.630,-68.076,106.236
02-08-2024 13:57:07.634,-67.86,106.164
02-08-2024 13:57:07.638,-67.86,106.164
02-08-2024 13:57:07.643,-67.644,106.092
02-08-2024 13:57:07.648,-67.644,106.092
02-08-2024 13:57:07.651,-67.464,106.02
02-08-2024 13:57:07.656,-67.464,106.02
02-08-2024 13:57:07.660,-67.464,106.02
02-08-2024 13:57:07.664,-67.212,105.984
02-08-2024 13:57:07.669,-67.212,105.984
02-08-2024 13:57:07.673,-66.99599,105.984
